name,city,country,iata,lat,lon
Perth/Scone Airport,Perth,United Kingdom,PSL,56.43920135498047,-3.372220039367676
St Paul Downtown Holman Field,St. Paul,United States,STP,44.93450164794922,-93.05999755859376
Söderhamn Airport,Soderhamn,Sweden,SOO,61.26150131225586,17.09910011291504
Saravane Airport,Saravane,Laos,VNA,15.7094392077,106.410698891
Dikson Airport,Dikson,Russia,DKS,73.51780700683594,80.37966918945312
Bantry Aerodrome,Bantry,Ireland,BYT,51.66859817504883,-9.484169960021973
Alldays Airport,Alldays,South Africa,ADY,-22.6790008545,29.0555000305
Butler Co Regional Airport - Hogan Field,Hamilton,United States,HAO,39.3638000488,-84.5220031738
Garissa Airport,Garissa,Kenya,GAS,-0.4635080099105835,39.64830017089844
Hola Airport,Hola,Kenya,HOA,-1.5219999551773071,40.00400161743164
Kericho Airport,Kericho,Kenya,KEY,-0.3899,35.242093
Kilaguni Airport,Kilaguni,Kenya,ILU,-2.9106099605560303,38.06520080566406
Antsirabe Airport,Antsirabe,Madagascar,ATJ,-19.8392214824,47.0637130737
Bekily Airport,Bekily,Madagascar,OVA,-24.235694754699995,45.3045272827
Ust-Tsylma Airport,Ust-Tsylma,Russia,UTS,65.43729400630001,52.20033645629999
Gorno-Altaysk Airport,Gorno-Altaysk,Russia,RGK,51.9667015076,85.8332977295
Fond du Lac County Airport,Fond du Lac,United States,FLD,43.7711982727,-88.48840332030001
Stevens Point Municipal Airport,Stevens Point,United States,STE,44.5452003479,-89.530296325684
Moma Airport,Honuu,Russia,MQJ,66.450861,143.261551
Peenemünde Airport,Peenemunde,Germany,PEF,54.1577796936,13.774443626399998
Nusawiru Airport,Nusawiru,Indonesia,CJN,-7.719895,108.488995
Galion Municipal Airport,Galion,United States,GQQ,40.7533988953,-82.7238006592
Tiputini Airport,Tiputini,Ecuador,TPN,-0.7761110067367554,-75.52639770507812
Rio Amazonas Airport,Pastaza,Ecuador,PTZ,-1.5052399635299998,-78.0626983643
Clarksville–Montgomery County Regional Airport,Clarksville,United States,CKV,36.6218986511,-87.4150009155
Lompoc Airport,Lompoc,United States,LPC,34.665599823,-120.468002319
Chester County G O Carlson Airport,Coatesville,United States,CTH,39.97900009,-75.8655014
Bost Airport,Lashkar Gah,Afghanistan,BST,31.55970001220703,64.36499786376953
Lankaran International Airport,Lankaran,Azerbaijan,LLK,38.7463989258,48.8180007935
Gabala International Airport,Qabala,Azerbaijan,GBB,40.826667,47.7125
Zaqatala International Airport,Zaqatala,Azerbaijan,ZTU,41.562222,46.667221
Lake Placid Airport,Lake Placid,United States,LKP,44.2644996643,-73.96189880370001
Typliy Klyuch Airport,Khandyga,Russia,KDY,62.7890014648,136.854995728
Magan Airport,Yakutsk,Russia,GYG,62.103484,129.545288
Qianjiang Wulingshan Airport,Qianjiang,China,JIQ,29.5133333333,108.831111111
Lima Allen County Airport,Lima,United States,AOH,40.706902,-84.026703
Sondok Airport,Hamhung,North Korea,DSO,39.745201,127.473999
Malcolm McKinnon Airport,Brunswick,United States,SSI,31.15180016,-81.39129639
Beaver County Airport,Beaver Falls,United States,BFP,40.7724990845,-80.39140319820001
Georgetown County Airport,Georgetown,United States,GGE,33.3116989136,-79.3196029663
Hardwick Field,Cleveland,United States,HDI,35.22010040283203,-84.8323974609375
Renton Municipal Airport,Renton,United States,RNT,47.4930992126,-122.216003418
Brackett Field,La Verne,United States,POC,34.091598510742,-117.78199768066
Cross City Airport,Cross City,United States,CTY,29.6354999542,-83.10479736330001
Oconee County Regional Airport,Clemson,United States,CEU,34.6719017,-82.8864975
Beech Factory Airport,Wichita,United States,BEC,37.6944999695,-97.21499633790002
Duxford Aerodrome,Duxford,United Kingdom,QFO,52.090801,0.131944
Sidney Municipal-Lloyd W Carr Field,Sidney,United States,SNY,41.10129929,-102.9850006
Great Keppel Is Airport,Great Keppel Island,Australia,GKL,-23.1833000183,150.942001343
Roper Bar Airport,Roper Bar,Australia,RPB,-14.734814,134.525485
Innisfail Airport,Innisfail,Australia,IFL,-17.55940055847168,146.01199340820312
Kalaeloa Airport,Kapolei,United States,JRF,21.3074,-158.070009
Bamiyan Airport,Bamyan,Afghanistan,BIN,34.81700134277344,67.81700134277344
Changbaishan Airport,Baishan,China,NBS,42.066944,127.602222
Orang Airport,Chongjin,North Korea,RGO,41.428538,129.647555
Moomba Airport,Moomba,Australia,MOO,-28.09939956665039,140.19700622558594
Lublin Airport,Lublin,Poland,LUZ,51.240278,22.713611
Iosco County Airport,East Tawas,United States,ECA,44.312801,-83.422302
Villa Airport,Maamigili,Maldives,VAM,3.47055555556,72.8358333333
Lingling Airport,Yongzhou,China,LLF,26.338661,111.610043
Lošinj Island Airport,Mali Losinj,Croatia,LSZ,44.5657997131,14.3930997849
Onslow Airport,Onslow,Australia,ONS,-21.668300628662,115.1129989624
Theodore Airport,Theodore,Australia,TDR,-24.99329948425293,150.09300231933594
Boulder Municipal Airport,Boulder,United States,WBU,40.0393981934,-105.225997925
Bitburg Airport,Birburg,Germany,BBJ,49.945278,6.565
Palo Alto Airport of Santa Clara County,Palo Alto,United States,PAO,37.461101532,-122.114997864
Ust-Nera Airport,Ust-Nera,Russia,USR,64.550003051758,143.11500549316
Falcon Field,Mesa,United States,MSC,33.4608001709,-111.727996826
Yangzhou Taizhou Airport,Yangzhou,China,YTY,32.5634,119.7198
Oakland County International Airport,Pontiac,United States,PTK,42.665500640869,-83.420097351074
Kissidougou Airport,Kissidougou,Guinea,KSI,9.1605596542358,-10.124400138855
Dillant Hopkins Airport,Keene,United States,EEN,42.898399353027344,-72.27079772949219
Tianshui Maijishan Airport,Tianshui,China,THQ,34.5593986511,105.86000061
Kawama Airport,Kawama,Cuba,VRO,23.1240005493,-81.3015975952
Kooddoo Airport,Kooddoo,Maldives,GKK,0.7324,73.4336
Rochester Airport,Rochester,United Kingdom,RCS,51.351898193359375,0.5033329725265503
Termas de Río Hondo international Airport,Rio Hondo,Argentina,RHD,-27.4966,-64.93595
Keetmanshoop Airport,Keetmanshoop,Namibia,KMP,-26.5398006439209,18.111400604248047
Kangding Airport,Kangding,China,KGT,30.1575,101.734722
Velikiy Ustyug Airport,Veliky Ustyug,Russia,VUS,60.78829956054688,46.2599983215332
Iowa City Municipal Airport,Iowa City,United States,IOW,41.6391983032,-91.5465011597
Turpan Jiaohe Airport,Turpan,China,TLQ,43.0308,89.0987
Lee Airport,Annapolis,United States,ANP,38.942902,-76.568398
Cuamba Airport,Cuamba,Mozambique,FXO,-14.815,36.529999
Bodaybo Airport,Bodaibo,Russia,ODO,57.8661003113,114.242996216
Zhytomyr Airport,Zhytomyr,Ukraine,ZTR,50.270556,28.738611
Mattala Rajapaksa International Airport,Mattala,Sri Lanka,HRI,6.284467,81.124128
Pecos Municipal Airport,Pecos,United States,PEQ,31.382400512695,-103.51100158691
Hattiesburg Bobby L Chain Municipal Airport,Hattiesburg,United States,HBG,31.26479912,-89.25279999
Botucatu - Tancredo de Almeida Neves Airport,Botucatu,Brazil,QCJ,-22.939501,-48.467999
Mário Pereira Lopes–São Carlos Airport,Sao Carlos,Brazil,QSC,-21.875401,-47.903703
Chan Gurney Municipal Airport,Yankton,United States,YKN,42.916698455811,-97.385902404785
Sir Bani Yas Airport,Sir Bani Yas Island,United Arab Emirates,XSB,24.283611,52.580278
Bromont (Roland Desourdy) Airport,Bromont,Canada,ZBM,45.2907981873,-72.74140167239999
Kratie Airport,Kratie,Cambodia,KTI,12.48799991607666,106.05500030517578
Guyuan Liupanshan Airport,Guyuan,China,GYU,36.0788888889,106.216944444
Changhai Airport,Changhai,China,CNI,39.2666666667,122.666944444
Redhill Aerodrome,Redhill,United Kingdom,KRH,51.2136001587,-0.138611003757
Jiagedaqi Airport,Jiagedaqi District,China,JGD,50.371389,124.1175
Chinchilla Airport,Chinchilla,Australia,CCL,-26.774999618530277,150.61700439453125
Hayward Executive Airport,Hayward,United States,HWD,37.659198761,-122.122001648
Motueka Airport,Motueka,New Zealand,MZP,-41.12329864501953,172.98899841308594
Shute Harbour Airport,Shute Harbour,Australia,JHQ,-20.277221,148.755556
Ann Arbor Municipal Airport,Ann Arbor,United States,ARB,42.2229995728,-83.74559783939999
Shepparton Airport,Shepparton,Australia,SHT,-36.42890167236328,145.39300537109375
Temora Airport,Temora,Australia,TEM,-34.4213981628418,147.51199340820312
Gayndah Airport,Gayndah,Australia,GAH,-25.61440086364746,151.61900329589844
Wilcannia Airport,Wilcannia,Australia,WIO,-31.52639961242676,143.375
Bijie Feixiong Airport,Bijie,China,BFJ,27.267066,105.472097
Lensk Airport,Lensk,Russia,ULK,60.7206001282,114.825996399
Kavalerovo Airport,Kavalerovo,Russia,KVR,44.2726,135.029
Iğdır Airport,Igdir,Turkey,IGD,39.9766273499,43.8766479492
Şanlıurfa GAP Airport,Sanliurfa,Turkey,GNY,37.445663,38.895592
Zafer Airport,Kutahya,Turkey,KZR,39.113079,30.128111
Velikiye Luki Airport,Velikiye Luki,Russia,VLU,56.38109970092773,30.60810089111328
Lake Macquarie Airport,Lake Macquarie,Australia,BEO,-33.0667,151.647995
Brampton Island Airport,Brampton Island,Australia,BMP,-20.803300857543945,149.27000427246094
Alameda Naval Air Station,Alameda,United States,NGZ,37.78889846801758,-122.31999969482422
Cochrane Airport,Cochrane,Canada,YCN,49.10559844970703,-81.01360321044922
Estadual Arthur Siqueira Airport,Braganca Paulista,Brazil,BJP,-22.979162,-46.537508
Busselton Regional Airport,Brusselton,Australia,BQB,-33.6884231567,115.401596069
Srednekolymsk Airport,Srednekolymsk,Russia,SEK,67.4805,153.7364
Inverell Airport,Inverell,Australia,IVR,-29.888299942,151.143997192
Glen Innes Airport,Glen Innes,Australia,GLI,-29.674999237060547,151.68899536132812
Immokalee Regional Airport,Immokalee ,United States,IMM,26.43320084,-81.40100098
Maranggo Airport,Sulawesi Tenggara,Indonesia,TQQ,-5.7645702362061,123.91699981689
Yichun Mingyueshan Airport,Yichun,China,YIC,27.8025,114.3062
Dinwiddie County Airport,Petersburg,United States,PTB,37.183799743652,-77.507400512695
Sheboygan County Memorial Airport,Sheboygan,United States,SBM,43.76959991,-87.85140228
Fortescue - Dave Forrest Aerodrome,Cloudbreak,Australia,KFE,-22.290754,119.437143
Bajura Airport,Bajura,Nepal,BJU,29.50200080871582,81.66899871826172
Pinal Airpark,Marana,United States,MZJ,32.5106010437,-111.32800293
Safford Regional Airport,Safford,United States,SAD,32.85480118,-109.6350021
Solomon Airport,Solomon,Australia,SLJ,-22.2554,117.7627
Kerama Airport,Kerama,Japan,KJP,26.1683006287,127.292999268
Ekibastuz Airport,Ekibastuz,Kazakhstan,EKB,51.59099960327149,75.21499633789062
Sikeston Memorial Municipal Airport,Sikeston,United States,SIK,36.898899078369,-89.561798095703
Tetiaroa Airport,Tetiaroa,French Polynesia,TTI,-17.0132999420166,-149.58700561523438
Floyd Bennett Memorial Airport,Queensbury,United States,GFL,43.3412017822,-73.6102981567
Martin State Airport,Baltimore,United States,MTN,39.325699,-76.413803
Eastern Slopes Regional Airport,Fryeburg,United States,FRY,43.9911003113,-70.9478988647
Lakefront Airport,New Orleans,United States,NEW,30.042400360107,-90.028297424316
Coeur D'Alene - Pappy Boyington Field,Coeur d'Alene,United States,COE,47.77429962,-116.8199997
Beaumont Municipal Airport,Beaumont,United States,BMT,30.0706996918,-94.21579742430002
Vermilion Regional Airport,Danville,United States,DNV,40.19919968,-87.59590149
Coonabarabran Airport,Coonabarabran,Australia,COJ,-31.332500457763672,149.26699829101562
Space Coast Regional Airport,Titusville,United States,TIX,28.514799118042,-80.799201965332
Bumi Airport,Bumi Hills,Zimbabwe,BZH,-16.8169994354,28.3500003815
Bouarfa Airport,Bouarfa,Morocco,UAR,32.5143055556,-1.98305555556
Nyeri Airport,NYERI,Kenya,NYE,-0.3644140064716339,36.97848510742188
Andrau Airpark,Houston,United States,AAP,29.7224998474,-95.5883026123
Flying Cloud Airport,Eden Prairie,United States,FCM,44.8272018433,-93.4570999146
Likoma Island Airport,Likoma Island,Malawi,LIX,-12.075833,34.737222
Johnson County Executive Airport,Olathe,United States,OJC,38.84759903,-94.73760223
Sigiriya Air Force Base,Sigiriya,Sri Lanka,GIU,7.956669807430001,80.7285003662
Neumünster Airport,Neumuenster,Germany,EUM,54.07944488525391,9.941389083862305
Tak Airport,Tak,Thailand,TKT,16.895999908447266,99.25330352783205
Barrie-Orillia (Lake Simcoe Regional Airport),Barrie-Orillia,Canada,YLK,44.4852981567,-79.55560302730001
Niagara District Airport,Saint Catherines,Canada,YCM,43.19169998168945,-79.17169952392578
Parry Sound Area Municipal Airport,Parry Sound,Canada,YPD,45.2575,-79.829697
Manassas Regional Airport/Harry P. Davis Field,Manassas,United States,MNZ,38.72140121,-77.51540375
Texas Gulf Coast Regional Airport,Angleton,United States,LJN,29.1086006165,-95.462097168
Bingöl Çeltiksuyu Airport,Bingol,Turkey,BGG,38.8592605591,40.5959625244
Kastamonu Airport,Kastamonu,Turkey,KFS,41.31420135498047,33.795799255371094
Lüliang Airport,Lvliang,China,LLV,37.683333,111.142778
Daocheng Yading Airport,Daocheng,China,DCY,29.323056,100.053333
Gannan Xiahe Airport,Xiahe city,China,GXH,34.8105,102.6447
Comiso Airport,Comiso,Italy,CIY,36.994601,14.607182
Markovo Airport,Markovo,Russia,KVM,64.667,170.417007
Zyryanka Airport,Zyryanka,Russia,ZKP,65.7485,150.8889
Ust-Maya Airport,Ust-Maya,Russia,UMS,60.356998443604,134.43499755859
Aldan Airport,Aldan,Russia,ADH,58.60279846191406,125.40899658203124
Olyokminsk Airport,Olekminsk,Russia,OLZ,60.397499,120.471001
Xinyuan Nalati Airport,Xinyuan,China,NLT,43.4318,83.3786
Port Alsworth Airport,Port alsworth,United States,PTA,60.201681,-154.325863
Fontaine Airport,Belfort,France,BOR,47.655601501465,7.0108299255371
Obock Airport,Obock,Djibouti,OBC,11.967000007629396,43.266998291015625
Tadjoura Airport,Tadjoura,Djibouti,TDJ,11.782999992370604,42.91699981689453
Santa Cruz del Quiche Airport,Santa Cruz des Quiche,Guatemala,AQB,15.012200355529783,-91.15059661865234
Norðfjörður Airport,Nordfjordur,Iceland,NOR,65.13189697265625,-13.746399879455566
Bursa Airport,Bursa,Turkey,BTZ,40.23329925537109,29.00919914245605
Waris Airport,Waris-Papua Island,Indonesia,WAR,-3.235,140.994
Newton City-County Airport,Newton,United States,EWK,38.0582008362,-97.2744979858
Bairnsdale Airport,Bairnsdale,Australia,BSJ,-37.88750076293945,147.5679931640625
Taszár Air Base,Columbus,United States,TZR,46.39310073852539,17.917499542236328
Fort Bridger Airport,Fort Bridger,United States,FBR,41.3918991089,-110.406997681
Chehalis Centralia Airport,Chehalis,United States,CLS,46.6769981384,-122.983001709
Evanston-Uinta County Airport-Burns Field,Evanston,United States,EVW,41.27479935,-111.0350037
Weedon Field,Eufala,United States,EUF,31.9512996674,-85.1288986206
Dare County Regional Airport,Manteo,United States,MEO,35.91899872,-75.69550323
Auburn University Regional Airport,Auburn,United States,AUO,32.615101,-85.433998
W H 'Bud' Barron Airport,Dublin,United States,DBN,32.56439972,-82.98529816
Pukarua Airport,Pukarua,French Polynesia,PUK,-18.29560089111328,-137.01699829101562
Corvallis Municipal Airport,Corvallis,United States,CVO,44.49720001,-123.2900009
Prominent Hill Airport,Prominent Hill,Australia,PXH,-29.716,135.5244
Cowra Airport,Chatsworth,Australia,CWT,-33.84469985961914,148.6490020751953
Ogden Hinckley Airport,Ogden,United States,OGD,41.195899963379,-112.0120010376
Colorado Plains Regional Airport,Akron,United States,AKO,40.1755981445,-103.222000122
Sanderson Field,Shelton,United States,SHN,47.233600616455,-123.14800262451
Napakiak Airport,Napakiak,United States,WNA,60.69029998779297,-161.97900390625
Napaskiak Airport,Napaskiak,United States,PKA,60.70289993,-161.7779999
Bedwell Harbour Seaplane Base,Bedwell Harbour,Canada,YBW,48.75,-123.233001709
Washabo Airport,Washabo,Suriname,WSO,5.215277,-57.185302
Abaco I Walker C Airport,Walker's Cay,Bahamas,WKR,27.266700744628903,-78.39969635009766
Bartica A Airport,Bartica,Guyana,GFO,6.358864,-58.655207
Doylestown Airport,Doylestown,United States,DYL,40.3330001831,-75.1222991943
Tingo Maria Airport,Tingo Maria,Peru,TGI,-9.133000373840332,-75.94999694824219
Plínio Alarcom Airport,Tres Lagoas,Brazil,TJL,-20.754199981689,-51.684200286865
Zhangye Ganzhou Airport,Zhangye,China,YZY,38.8018989563,100.675003052
Cacoal Airport,Cacoal,Brazil,OAL,-11.496,-61.4508
Warren Field,Washington,United States,OCW,35.570499420166,-77.049797058105
Mocopulli Airport,Castro,Chile,MHC,-42.340388,-73.715693
Stillwater Regional Airport,Stillwater,United States,SWO,36.161201477051,-97.08570098877
Okmulgee Regional Airport,Okmulgee,United States,OKM,35.668098449707,-95.948699951172
Cushing Municipal Airport,Cushing,United States,CUH,35.9499015808,-96.7731018066
Clinton Sherman Airport,Clinton,United States,CSM,35.3398017883,-99.2005004883
Strother Field,Winfield,United States,WLD,37.168598175,-97.0375976562
Wiley Post Airport,Oklahoma City,United States,PWA,35.53419876,-97.64710236
Shreveport Downtown Airport,Shreveport,United States,DTN,32.5401992798,-93.7450027466
Stephenville Clark Regional Airport,Stephenville,United States,SEP,32.215301513672,-98.177696228027
Ada Regional Airport,Ada,United States,ADT,34.804298,-96.671303
Iraan Municipal Airport,Iraan,United States,IRB,30.9057006836,-101.891998291
Elliot Lake Municipal Airport,ELLIOT LAKE,Canada,YEL,46.351398468,-82.5614013672
Wilkes County Airport,North Wilkesboro,United States,IKB,36.2228012085,-81.09829711910001
Danville Regional Airport,Danville,United States,DAN,36.572898864746094,-79.33609771728516
Yerbogachen Airport,Yerbogachen,Russia,ERG,61.2750015259,108.029998779
Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,United States,HCW,34.71289825,-79.95700073
Beni Mellal Airport,Beni Mellal,Morocco,BEM,32.401895,-6.315905
Şırnak Şerafettin Elçi Airport,Cizre,Turkey,NKT,37.3647,42.0582
Suntar Airport,Suntar,Russia,SUY,62.185001373291,117.63500213623
Tazadit Airport,Zouerat,Mauritania,OUZ,22.75639915466309,-12.483599662780762
Asaba International Airport,Asaba,Nigeria,ABB,6.204167,6.665278
Akwa Ibom International Airport,Uyo,Nigeria,QUO,4.8725,8.093
Kasama Airport,Kasama,Zambia,KAA,-10.216699600219728,31.13330078125
Songea Airport,Songea,Tanzania,SGX,-10.68299961090088,35.58300018310547
Jiuhuashan Airport,Chizhou,China,JUH,30.7403,117.6856
Anshan Air Base,Anshan,China,AOG,41.105301,122.853996
Saertu Airport,Daqing,China,DQA,46.7463888889,125.140555556
Zunyi Xinzhou Airport,Zunyi,China,ZYI,27.5895,107.0007
Lindu Airport,Yinchun,China,LDS,47.7520555556,129.019125
Anshun Huangguoshu Airport,Anshun,China,AVA,26.2605555556,105.873333333
Sikasso Airport,Sikasso,Mali,KSS,11.333000183105469,-5.699999809265137
Toowoomba Wellcamp Airport,Toowoomba,Australia,WTB,-27.558332,151.793335
Tonghua Sanyuanpu Airport,Tonghua,China,TNH,42.2538888889,125.703333333
Suzhou Guangfu Airport,Suzhou,China,SZV,31.2631,120.401001
Mulia Airport,Mulia,Indonesia,LII,-3.7018,137.957
Stenkol Airport,Bintuni,Indonesia,NTI,-2.1033,133.5164
Wasior Airport,Wasior,Indonesia,WSR,-2.721,134.5061
Silangit Airport,Siborong-Borong,Indonesia,DTB,2.25973,98.991898
Seunagan Airport,Nagan Raya,Indonesia,MEQ,4.25,96.21700286865234
Betoambari Airport,Bau-Bau,Indonesia,BUW,-5.486879825592041,122.56900024414062
Kao Airport,Kao,Indonesia,KAZ,1.1852799654006958,127.89600372314452
Melangguane Airport,Melonguane,Indonesia,MNA,4.00694,126.672997
Sanggata/Sangkimah Airport,Sanggata,Indonesia,SGQ,0.3847,117.543
Muara Bungo Airport,Muara Bungo,Indonesia,BUU,-1.1278,102.135
Illaga Airport,Illaga,Indonesia,ILA,-3.97648,137.6225
Oksibil Airport,Oksibil,Indonesia,OKL,-4.9071,140.6277
Kokonau Airport,Kokonau,Indonesia,KOX,-4.71075,136.43515
Clermont Airport,Clermont,Australia,CMQ,-22.773099899291992,147.62100219726562
Warrnambool Airport,Warrnambool,Australia,WMB,-38.2952995300293,142.44700622558594
Richmond Airport,Richmond,Australia,RCM,-20.70190048217773,143.11500549316406
RAAF Base Curtin,Derby,Australia,DCN,-17.5813999176,123.82800293
Kualanamu International Airport,Medan,Indonesia,KNO,3.642222,98.885278
Gratiot Community Airport,Kamloops,Canada,AMN,43.322101593,-84.68800354
Seosan Air Base,Seosan,South Korea,HMY,36.703999,126.486
San Gabriel Valley Airport,El Monte,United States,EMT,34.086102,-118.035004
Farah Airport,Farah,Afghanistan,FAH,32.367000579833984,62.18299865722656
Pasighat Airport,Pasighat,India,IXT,28.06609916687012,95.33560180664062
Kramatorsk Airport,Kramatorsk,Ukraine,KRQ,48.70560073852539,37.62889862060547
Kautokeino Air Base,Kautokeino,Norway,QKX,69.04029846191406,23.03400039672852
Stinson Municipal Airport,Stinson,United States,SSF,29.336999893188,-98.471099853516
Jasper County Airport-Bell Field,Jasper,United States,JAS,30.88570023,-94.03489685
Marfa Municipal Airport,Marfa,United States,MRF,30.371099,-104.017997
Alpine Casparis Municipal Airport,Alpine,United States,ALE,30.3841991425,-103.683998108
Bubaque Airport,Bubaque,Guinea-Bissau,BQE,11.297355651855469,-15.838079452514648
Chichen Itza International Airport,Chichen Itza,Mexico,CZA,20.6413002014,-88.4461975098
Bunbury Airport,Bunbury,Australia,BUY,-33.378299713134766,115.677001953125
Cable Airport,Upland,United States,CCB,34.1115989685,-117.68800354
Elkhart Municipal Airport,Elkhart,United States,EKI,41.7193984985,-86.00319671630001
Jim Hamilton L.B. Owens Airport,Columbia,United States,CUB,33.970500946,-80.9952011108
Donaldson Field Airport,Greenville,United States,GDC,34.758301,-82.376404
Hartsville Regional Airport,Hartsville,United States,HVS,34.4030990601,-80.11920166019999
San Cristobal de las Casas Airport,San Cristobal de las Casas,Mexico,SZT,16.690299987793,-92.530097961426
Dunnville Airport,Dunnville,Canada,DU9,42.8722000122,-79.5958023071
Scarlett Martinez International Airport,Rio Hato,Panama,RIH,8.375880241394,-80.127899169922
Leesburg International Airport,Leesburg,United States,LEE,28.82309914,-81.80870056
Pouso Alegre Airport,Pouso Alegre,Brazil,PPY,-22.28919982910156,-45.91910171508789
Brigadeiro Cabral Airport,Divinopolis,Brazil,DIQ,-20.180700302124,-44.870899200439
Yeysk Airport,Eysk,Russia,EIK,46.68,38.21
Berdyansk Airport,Berdyansk,Ukraine,ERD,46.81499862670898,36.75809860229492
Blimbingsari Airport,Banyuwangi,Indonesia,BWX,-8.31015,114.3401
Erenhot Saiwusu International Airport,Erenhot,China,ERL,43.4225,112.096667
Chino Airport,Chino,United States,CNO,33.97470093,-117.637001
Hateruma Airport,Taketomi,Japan,HTR,24.0589008331,123.805999756
Las Brujas Airport,Cayo Santa Maria,Cuba,BWW,22.6212997437,-79.1472015381
Paso Robles Municipal Airport,Paso Robles,United States,PRB,35.67290115,-120.6269989
Beijing Daxing International Airport,Beijing,China,PKX,39.509945,116.41092
Half Moon Bay Airport,Half Moon Bay,United States,HAF,37.5134010315,-122.500999451
Hechi Jinchengjiang Airport,Hechi,China,HCJ,24.805,107.6997
General WM J Fox Airfield,Lancaster,United States,WJF,34.74110031,-118.2190018
Coondewanna Airport,Coondewanna,Australia,CJF,-22.96669960022,118.81300354004
Guarapari Airport,Guarapari,Brazil,GUZ,-20.646499633800005,-40.491901397700005
Ubatuba Airport,Ubatuba,Brazil,UBT,-23.44109916687012,-45.07559967041016
Borroloola Airport,Borroloola,Australia,BOX,-16.075300216674805,136.302001953125
Chichester/Goodwood Airport,Goodwood,United Kingdom,QUG,50.85940170288086,-0.7591670155525208
Jumandy Airport,Tena,Ecuador,TNW,-1.059722,-77.583333
Dongji Aiport,Fuyuan,China,FYJ,48.199494,134.366447
Zulu Inyala Airport,Phinda,South Africa,PZL,-27.84939956665039,32.30970001220703
Liupanshui Yuezhao Airport,Liupanshui,China,LPF,26.609417,104.979
Kaili Airport,Kaili,China,KJH,26.972,107.988
Shennongjia Hongping Airport,Shennongjia,China,HPG,31.626,110.34
Zhangjiakou Ningyuan Airport,Zhangjiakou,China,ZQZ,40.7386016846,114.930000305
Arxan Yi'ershi Airport,Arxan,China,YIE,47.3106,119.9117
Hengyang Nanyue Airport,Hengyang,China,HNY,26.9053,112.627998
Hongyuan Airport,Ngawa,China,AHJ,32.53154,102.35224
Wonsan Kalma International Airport,Wonsan,North Korea,WOS,39.166801,127.486
Magas Airport,Magas,Russia,IGT,43.3222999573,45.0125999451
Talladega Municipal Airport,Talladega,United States,ASN,33.569900512699995,-86.05090332030001
Greenville Downtown Airport,Greenville,United States,GMU,34.8479003906,-82.34999847410002
Captain Auguste George Airport,Anegada,British Virgin Islands,NGD,18.72719955444336,-64.32969665527344
Troy Municipal Airport at N Kenneth Campbell Field,Troy,United States,TOI,31.860399,-86.012101
Enterprise Municipal Airport,Enterprise,United States,ETS,31.29969978,-85.89990234
Efogi Airport,Efogi,Papua New Guinea,EFG,-9.15380555556,147.659805556
Kagi Airport,Kagi,Papua New Guinea,KGW,-9.13591666667,147.669444444
Nadunumu Airport,Nadunumu,Papua New Guinea,NDN,-9.14355555556,147.68425
Bodinumu Airport,Bodinumu,Papua New Guinea,BNM,-9.10777777778,147.666722222
Thomas C Russell Field,Alexander City,United States,ALX,32.914699554399995,-85.9629974365
Port Keats Airport,Wadeye,Australia,PKT,-14.25,129.5290069580078
Garden Point Airport,Pirlangimpi,Australia,GPN,-11.40250015258789,130.4219970703125
Hamad International Airport,Doha,Qatar,DOH,25.273056,51.608056
Fort Mackay / Horizon Airport,Wood Buffalo,Canada,HZP,57.3816986084,-111.700996399
Brewster Field,Holdredge,United States,HDE,40.452099,-99.336502
Pratt Regional Airport,Pratt,United States,PTT,37.70159912,-98.74690247
Jim Kelly Field,Lexington,United States,LXN,40.7910003662,-99.7772979736
Council Bluffs Municipal Airport,Council Bluffs,United States,CBF,41.2592010498,-95.760597229
Kokomo Municipal Airport,Kokomo,United States,OKK,40.528198242188,-86.05899810791
Galesburg Municipal Airport,Galesburg,United States,GBG,40.9379997253,-90.431098938
Guymon Municipal Airport,Guymon,United States,GUY,36.6851005554,-101.508003235
Independence Municipal Airport,Independence,United States,IDP,37.1584014893,-95.7783966064
Bay City Municipal Airport,Bay City,United States,BBC,28.9733009338,-95.8635025024
Cox Field,Paris,United States,PRX,33.636600494385,-95.450798034668
Coffeyville Municipal Airport,Coffeyville,United States,CFV,37.09400177,-95.5718994141
Greeley–Weld County Airport,Greeley,United States,GXY,40.4374008179,-104.633003235
Oryol Yuzhny Airport,Oakley,United States,OEL,52.9347000122,36.0022010803
Fremont Municipal Airport,Fremont,United States,FET,41.44910049,-96.52020264
La Grande/Union County Airport,La Grande,United States,LGD,45.2901992798,-118.007003784
Olsztyn-Mazury Airport,Szczytno-Szymany,Poland,SZY,53.481899,20.9377
Pocono Mountains Municipal Airport,Mount Pocono,United States,MPO,41.137503,-75.378897
Quakertown Airport,Quakertown,United States,UKT,40.435199737549,-75.381896972656
Banff Airport,Banff,Canada,YBA,51.2073404699,-115.541861057
Banning Municipal Airport,Banning,United States,BNG,33.9230995178,-116.850997925
Karl Stefan Memorial Airport,Norfolk  Nebraska,United States,OFK,41.985500335693,-97.435096740723
Juscelino Kubitscheck Airport,Teofilo Otoni,Brazil,TFL,-17.89229965209961,-41.51359939575195
Peter O Knight Airport,Tampa,United States,TPF,27.915599822998,-82.44930267334
Umberto Modiano Airport,Buzios,Brazil,BZC,-22.770999908447266,-41.96289825439453
